id,thumbnail_520,thumbnail_720,thumbnail_list_320,title,seller,cost,discount_cost,discount_rate,description
217,https://image.idus.com/image/files/8ba6e6a0c985444ba7503dc1a4efeb42_520.jpg,https://image.idus.com/image/files/8ba6e6a0c985444ba7503dc1a4efeb42_720.jpg,https://image.idus.com/image/files/8ba6e6a0c985444ba7503dc1a4efeb42_320.jpg#https://image.idus.com/image/files/310cb67f83704fedba58d9286b24f028_320.jpg#https://image.idus.com/image/files/dbbb5f07e6764f32bc326435aef29075_320.jpg#https://image.idus.com/image/files/ccd121ce461d414ea089998e57a8b5d1_320.jpg#https://image.idus.com/image/files/061bfc13eeee494eb4f04f3414759912_320.jpg#https://image.idus.com/image/files/59ac45ef25ef4ca0ad7cd608504cb969_320.jpg#https://image.idus.com/image/files/cd1f400c1feb47e08dc9fb7dfd1d8fb6_320.jpg#https://image.idus.com/image/files/803c9f97685945d0bd3e5d826dcb9769_320.jpg#https://image.idus.com/image/files/d3e8c59156864f4aad93991fa19a38c2_320.jpg,달고냥 '모카',마녀상회,"35,000원","29,000원",17%,"

안녕하세요.
꼼지락 창작소 '마녀상회'입니다.

🥳11월 입점기념 이벤트🥳
한달간 입점기념으로 할인진행합니다.


달고냥= 달(doll) + 고양이


🐈 달고냥 모카는 코숏 치즈태비예요.
무심한듯 따뜻하고 조용하지만 장난꾸러기예요.
물고기를 너무 좋아하는 캣초딩입니다.


모카를 사랑으로 키워주실 집사를 찾습니다.


고양이의 매력에 빠져 헤어나오지 못하는 분!
고양이 나만 없어~ 속상하신 분!
아이 또는 친구, 사랑하는 분께 특별한 선물을 하고싶은 분!
공간을 특별하게 만들고 싶은 분!


💘어때요? 묘연이 느껴지시나요?


🐾

주문시 작업에 들어갑니다.
제작기간:5일 (주말, 공휴일 제외)
핸드메이드 특성상 사진과 약간의 차이가
있을수 있습니다.

👉모카하우스 옵션에서 선택하시면 됩니다.👈

👉선물포장 선택 가능합니다.👈

🐾

모카: 10cm × 16cm
모카하우스: 15.5cm × 24cm

🐾

달고냥은 네츄럴 린넨, 면, dmc 자수실을 사용합니다.

*재료 사정에 따라 바뀔수 있습니다.
*인형 특성상 세탁은 되도록 피해주세요.
특별히 세탁할 경우 중성세제로 30도 미지근한 물에서 살살~

🐾

선물포장 선택하시면 크라프트 상자에
예쁘게 담아 보내드려요.

"
218,https://image.idus.com/image/files/9fe9d654166b4e4cb3aa23dab98c45b6_520.jpg,https://image.idus.com/image/files/9fe9d654166b4e4cb3aa23dab98c45b6_720.jpg,https://image.idus.com/image/files/9fe9d654166b4e4cb3aa23dab98c45b6_320.jpg#https://image.idus.com/image/files/aa4d29e9c48b4a8098a8b3545a8b8948_320.jpg#https://image.idus.com/image/files/1fbe1b20d378488ba87d923f10d6f62a_320.jpg#https://image.idus.com/image/files/955412f46cfc418db1c53b5438f4cf6e_320.jpg#https://image.idus.com/image/files/5d1a75663ed343cead986e06272d72e4_320.jpg#https://image.idus.com/image/files/dcb8e77b37d24a649a9c8b97c969e7cf_320.jpg#https://image.idus.com/image/files/8f887024247443c4b782ec5be9d3a539_320.jpg,[빠른출고]쫀득한 인생마카롱8구set,츄잉브라운,"19,000원","17,500원",7%,"후기로 입증하는 
츄잉브라운의 쫀득한 마카롱 퀄리티!

색소를 최소한으로 사용하고
100% 우유버터로 만들어 느끼하지않고
풍미가 더욱 고소한 마카롱입니다^^

부드러우면서도 쫀득한 꼬끄❤️
지름 평균이 5센치 정도로 큰편 입니다^^

쫀득한 부드러움에 반하신 많은 고객분들이
드셔보신후 바로 재구매로 선물 보내시는
고런 마카롱세트랍니다^^

👉👉주문 후 다음날 출고
금요일주문 다음주 월요일 출고👈👈

라인업! 두둥!

월드콘 🍦
뭐니뭐니해도 맛있는콘🤪

돼지바 🐷
담백한우유크림에 딸기쨈이쏘옥! 쿠키크런치👌

치즈뽀또 🧀
뽀또의 혜자스런 맛이랄까요? 

메론 🍈
이거 메로나야 뭐야?!🤭하게 되는 맛 ㅎ

솔트바닐라 🧸
바닐라빈을 사용하여 더욱 고급진 바닐라 맛~ 

우유딸기 🍓
건조딸기 토핑이 올라가 더욱 진한 딸기맛 😍

피치요거트 🍑
복숭아과육이 씹히는 상큼함의 절정💕

초코해븐 🍫
찌인한 초코맛의 절정~!

요거블루베리 🍬
쌍콤~~블루베리크런치도 뿌렸어요^^

애플요거트 🍏
상콤달콤 애플요거트맛이에요~

흑임자 🎀
흑임자 필링에 콩고물을 뿌려서 더욱 고소~

구구콘 🍨
부드러우면서 달콤한 초코의 맛! 땅콩 토핑까지!!

크렘브륄레 🍮
고급진 바닐라 크림에 수제 카라멜이 쏘옥

망고 코코넛 🥥
망고와 코코넛의 궁합이 기가막혀요😘

위 14가지 종류중 8가지가 랜덤으로 발송됩니다^^

특별히 싫어하는 맛이나
특별히 원하시는 맛이 있으시면
배송 메모란에 골라주세요~~😘

출고후 보통 하루안에 도착합니다~
(배송사. 로젠택배)

모든 주문에 고급스런 선물포장 옵션이 무료 추가됩니다^^

*제주, 산간지방은 출고가 어렵습니다 죄송합니다"
219,https://image.idus.com/image/files/46af1bc619a449dfbd2e1e8b40aee7f5_520.jpg,https://image.idus.com/image/files/46af1bc619a449dfbd2e1e8b40aee7f5_720.jpg,https://image.idus.com/image/files/46af1bc619a449dfbd2e1e8b40aee7f5_320.jpg#https://image.idus.com/image/files/0e6720aa5bef4d7989569129dcc01f9c_320.jpg#https://image.idus.com/image/files/31019cccff804a39acb6b1d333e813ba_320.jpg#https://image.idus.com/image/files/657dcf28d8d34d6cab522fefc52ac2f8_320.jpg#https://image.idus.com/image/files/739a7c203e974ca7bec90c3cd14d0ecf_320.jpg#https://image.idus.com/image/files/188f52255541450cbe02d17161e836f2_320.jpg#https://image.idus.com/image/files/00cb2f5941ab4448896657c649168ffc_320.jpg,삵 그린 티슈커버 (2 size),랄라비 (Lala B),"11,000원",,,"
랄라비(Lala B)는
기분 좋고 여유로운 순간 '랄랄라'하고 노래를 부르듯이 
행복한 마음을 담아서
주는 사람, 받는 사람, 보는 사람
모두에게 그 마음을 전하기 위해 시작된 디자인 제품 브랜드입니다.
랄라비의 모든 제품은 생필품만큼이나 소중한
'행필품(행복을 위한 필수품)'을 목표로 정성스럽게 만들어집니다.
어린시절의 동심을 불러 일으키는 소재들이 아기자기하게 담긴
랄라비의 디자인은 
여러분의 일상 속 작은 미소를 지향합니다.




👀
랄라비의 귀여운
삵 그린 티슈커버를 소개합니다 : )

독특한 그린 컬러의 피그먼트 면 원단 위에
고양이를 닮은 멸종위기동물 삵의 자수(컴퓨터자수)가
놓아져 있어요.

인테리어에 심플하게 포인트 주기 좋은 아이템이며,
티슈커버 안쪽에는 벨크로를 부착하여 티슈 교체가 편리합니다.



👀
랄라비의 삵 그린 티슈커버는
크라프트 봉투에 정성스럽게 포장되어 발송됩니다.
선물하기에 좋아요!

큰 사이즈 티슈커버가 추가되었어요😊



👀
상품의 색상은 촬영시 조명이나 핸드폰 기종에 따라
약간의 차이가 있을 수 있습니다.



👀
color : green
size : 소 14×12×12cm (±2cm)
대 26×12×14cm (±2cm)
material : cotton 100



👀
제품 손상방지를 위해 중성세제로 30도 이하의 물에서 
단독 손세탁 또는 세탁망에 넣어서 세탁해주세요.
세탁 후에는 그늘에서 자연건조 시켜주세요.



👀
이 제품은 랄라비에서 디자인하고 제작한 제품입니다.
제품 디자인 및 제품 사진의 무단 도용은 삼가바랍니다 : )


COPYRIGHT © 2019 LALA B. ALL RIGHTS RESERVED."
220,https://image.idus.com/image/files/d105037def2c4bcfa7d931b614bf112d_520.jpg,https://image.idus.com/image/files/d105037def2c4bcfa7d931b614bf112d_720.jpg,https://image.idus.com/image/files/d105037def2c4bcfa7d931b614bf112d_320.jpg#https://image.idus.com/image/files/7aa36b5ffc3348adbcafe359782293ff_320.jpg#https://image.idus.com/image/files/6feb81d62cd749bc8da061c4ba2250c7_320.jpg#https://image.idus.com/image/files/f8fc7d16fe164fddaccb5323f09a1950_320.jpg#https://image.idus.com/image/files/3f8c56eee3f24bd4a4756bc98dc72ffb_320.jpg#https://image.idus.com/image/files/22f785853de846edb04af20f57138857_320.jpg#https://image.idus.com/image/files/c7d02bfe0b884c02b3d8dc519da0f808_320.png#https://image.idus.com/image/files/8a747ac3c68c4d47ac196c03f862881b_320.png#https://image.idus.com/image/files/4fa30d16d90345f088cca774f62f4a5d_320.png,"[[11월할인]] ""낚시 디퓨저 50ml"" 한지방향제 ",클로버,"13,800원","9,600원",30%,"< HAND MADE  한지 방향제 >

내 차안의 작은 인테리어!
은은한 향과 함께 하는 힐링 아이템!

▶▶페이지 하단에 ""♡작가로 추가""를 눌러주신 후
원하시는 향을 요청사항에 기재해주시면
좋아요♥ 확인 후 리필향5ml를 추가로 드립니다◀◀

주문수량과 상관없이 1개를 드립니다.

---요청사항에 기재하지 않으면 확인이 어려워 보내드리지 못하니 꼭 기재해주세요!!---

아직 스틱 디퓨저만 사용하시나요?
스틱 대신 귀여운 야옹이랑 곰탱이가!!

야옹이와 곰탱이 ""낚시 디퓨저""
낚시한 물고기가 디퓨저 병 안에 둥둥 떠다녀요~

✔뚜껑을 열고 향을 담아 뚜껑을 닫아주세요
✔동봉된 미끄럼방지매트의 투명필름을 제거 후 제품을 올려주세요

✔✔제품 수령 후 하루가 지나면 향이 심지를 타고 석고에서 발향이 시작됩니다
(((((과일향은 향 특성상 석고색이 붉게 변할 수 있습니다)))))

✔✔석고가 향을 머금고 있어 곰탱이 눈,코를 만지면 번질 수 있습니다
✔✔석고는 시간이 지날수록 색이 진해집니다


*물고기색상은 랜덤으로 발송됩니다*
*석고특성상 기포가 생길 수 있습니다*
*디퓨저병은 세척 후 건조과정에서 얼룩이 생길 수 있습니다*


[[ 국내한지+천연석고+프리미엄등급향 ]]

새콤달콤한 향 ""블랙체리""
소나무와 제주비자나무향 ""피톤치드""
아카시아 꽃향 ""로비니아""
리얼 자몽향 ""프리미엄 자몽""
프리지아와 자스민향 ""크리스탈 부케""
체리블라썸향 ""웨딩""
부드러운 파우더향 ""코코마드모아젤""
부드러운 라임향 ""화이트코튼""
고급스러운 꽃향 ""블랙머스크""
산속의 소나무향 ""소나무""
달콤한 복숭아향 ""퍼지네이블""
사랑에 빠지는향 ""페로몬""
여름의 시원한향 ""아쿠아키스""
상큼깔끔 허브비누향 ""제라늄&버베나""
꽃정원의 향 ""가든파티""
대나무와 난초향 ""죽녹원""


✔리필향은 별도로 구매 가능합니다



제품종류 : 스탠드형 
제품크기 : 6x6x12cm
제품구성 : 본품(향50ml)+미끄럼방지매트

""저희 제품은 작가분의 낙관이 찍혀 나가므로 유사품에 주의해주시기 바랍니"
221,https://image.idus.com/image/files/b238b70c98324b838851b848a5dd9c5e_520.jpg,https://image.idus.com/image/files/b238b70c98324b838851b848a5dd9c5e_720.jpg,https://image.idus.com/image/files/b238b70c98324b838851b848a5dd9c5e_320.jpg#https://image.idus.com/image/files/e5530110b5f64190b82cdc007dfd8ec8_320.jpg#https://image.idus.com/image/files/9cd49fdff3844f83bf88dede092491dc_320.jpg#https://image.idus.com/image/files/7cd1b6a96a3d4117b9d07be7f4a1bdd7_320.jpg#https://image.idus.com/image/files/89778e3cede644c987e9421db57ca7cb_320.jpg#https://image.idus.com/image/files/fbf58833f8c7477fb0f0d5ac3c859ac9_320.jpg#https://image.idus.com/image/files/ecef4bed799a4166b9a1aa32eb98f657_320.jpg,🍁수채화 조각보 허리치마🍁,고륜한복,"85,000원",,,"🍁수채화 조각보 허리치마🍁


🧡가을가을한 수채화 느낌의 컬러가 믹스된 허리치마🧡


살구톤 믹스&보라톤 믹스 두가지 컬러 준비했습니다🤗

✔️ 🍑어렵게 입수한 가을 신상 살구톤 조각보 원단은
살구색과 복숭아색을 중심으로 여러 컬러가 믹스되었어요!
실제로 보시면 예쁘다는 말이 절로절로😍😍😍

✔️🍇따뜻한 느낌 가득한 보라톤 조각보 원단은 
연보라색과 청보라색을 중심으로 믹스되어서
차분하고 클래식한 느낌이에요🥰🥰🥰


✔️ 이중코팅된 물모시 원단에 안감을 넣어서
늦가을까지 춥지않고 가볍게 입을 수 있어요👍🏻

✔️고륜한복의 허리치마 안감은
 겉감 원단의 색에 따라 모두 다른 컬러를 사용하는 것!
알고 계시죠?😉 
겉감의 색만큼이나 예쁜 안감 색을 만나보실 수 있을거에요😄


✔️ 치마 총길이 78cm, 허리말기 너비 6cm 입니다❤️
착용모델은 키 168cm에요, 길이감 참고하세요!
치마길이 조절, 말기 너비 조절은 무료에요😆

✔️허리둘레 44-77사이즈까지
편안하게 착용하실 수 있으세요💙
그 이상 사이즈이실 경우 상담 후 
최소한의 추가비용으로 진행해드리고 있습니다😊

✔️ 주문 확인 후(토,일,공휴일 제외)
제작에 들어가는 상품입니다🧡
(제작에서 발송까지 평균 7-10일 소요)

✔️ 제작된 상품은 고륜한복의 보자기에
정성을 담아 포장하여 보내드립니다☺️☺️☺️


💕두고두고 입을 수 있는 퀄리티의 상품 약속드려요💕


🤗상품 문의 환영합니다🤗


"
222,https://image.idus.com/image/files/9bb7fbf07d344466820a26435720acfa_520.jpg,https://image.idus.com/image/files/9bb7fbf07d344466820a26435720acfa_720.jpg,https://image.idus.com/image/files/9bb7fbf07d344466820a26435720acfa_320.jpg#https://image.idus.com/image/files/11a4618b38ba44d58d0819199b0dbedc_320.jpg#https://image.idus.com/image/files/db182c8129a74cd8b15c1afb22043793_320.jpg#https://image.idus.com/image/files/e5d3ff1fbc87444b88a266e88f74644c_320.jpg#https://image.idus.com/image/files/fa82f9b3939e4d7ca684e636016d2fde_320.jpg,[입점할인11월 2개사면 1개더]아보카도 마르세유 비누,솝앤모어(soap and more),"15,000원","13,000원",13%,"SOAP AND MORE에서 천연비누를 구입하시는
🥰사랑스러운 모든 분들께
스펀지 비누 받침대를 보내드려요.👍

♥️정성담아 만든 비누는 
소중하니까요♥️

지방의 함유량이 풍부해 🌲숲의 버터로
불리는 🥑아보카도 오일이 72%들어있는
아보카도 마르세유 비누입니다.

올레인산이 풍부해 보습력이 뛰어나고
비타민이 풍부하고 피부재생력도 좋은 오일이며
민감한 피부도 진정시켜주는 효과가 있어요.

🌹전성분🌹
아보카도 오일,시어버터,코코넛오일,팜오일

🌹중량🌹
숙성후 110g~120g


♥️작가 좋아요...⭐즐겨찾기 
추가해주시면 감사의 선물이 배가되는 기쁨을 
느끼실수 있어요

"
223,https://image.idus.com/image/files/7f028100cc154bfc97fa19bdec6aa2a2_520.jpg,https://image.idus.com/image/files/7f028100cc154bfc97fa19bdec6aa2a2_720.jpg,https://image.idus.com/image/files/7f028100cc154bfc97fa19bdec6aa2a2_320.jpg#https://image.idus.com/image/files/4945c8f7b107460da4e0ea4de72112a0_320.png#https://image.idus.com/image/files/8029c0976f3248b78f03973c5288118d_320.png#https://image.idus.com/image/files/9495d11af45a40b28406093cff06d8c4_320.jpg#https://image.idus.com/image/files/922ded56d03a419cbdff7291f620c1a9_320.jpg,2019우리술픔평회 대상🥇허니문와인 10% 375ml,아이비허니,"35,000원","29,750원",15%,"100% 꽃꿀만으로 빚어낸 아이비허니의 허니와인

은은한 단맛이 일품인 벌꿀와인 허니와인은
청정지역 양평의 순수 꽃꿀을 담가,
꿀의 효능을 고스란히 가지고 있는 벌꿀 발효주(mead) 허니와인은
일체의 첨가물을 사용하지 않아 은은하게 풍기는 달콤한 향 역시
자연이 빚어낸 벌꿀와인만의 독특한 매력입니다


📍

허니와인 (mead) 은 꿀을 발효시켜 만든 벌꿀술로 신혼부부🤵👰가
사랑의 맹세💏로 마셨던 술🥂로 알려져 있습니다


📍📍

우리술품평회

2018 년 최우수상,인기상 수상 🏅
2019 년 대상 수상 🏅

벌꿀(국내산)38.21%으로 담근 벌꿀주
산뜻한 벌꿀향을 가진 허니문와인은 달콤하며
끝맛은 텁텁하지 않고 깔끔하며 개운함이 서서히 느껴집니다
맑고,순수함속에 인상적인 풍미를 선사하는 허니문와인 입니다

📍📍📍

허니문와인 특징 
① 낮은 알콜도수
- 술을 잘 즐기지 못 하시는 분들도 부드러운 목넘김,저도수로 가볍게 즐길 수 있습니다

② 벌꿀 효능을 그대로
- 허니문와인은 청정지역에서 채밀한 100%벌꿀 함량이 38%이상입니다  

③ 단맛을 내기 위한 식품조미료 제로
- 허니문와인의 달콤함은 벌꿀로 빚어낸 달콤함으로 인공적인 달콤함을 내는 아스파탐 등의 식품첨가물을 첨가하지 않았습니다

④ 고급스러운 맛, 고급스러운 포장패키지
- 고급스러운 맛은 물론이며, 포장패키지까지 고급스러워 감사한 마음을  표현하고 싶은 분들께 더 좋은 선물이 됩니다


📍📍📍📍

색으로는 화이트와인 (연한 레몬색,꿀색)

당도 ■■■□□
바디 ■■■□□


📍📍📍📍📍

마리아주 : 치즈/비스킷🧇 , 피자🍕 , 불고기 🥩, 신선회🍣


📍📍📍📍📍📍

허니문와인 _ 375ml 1병
허니문와인세트 _ 375ml 2병 Set


📍📍📍📍📍📍📍

아이비허니의 허니와인은
첨가제거 들어가지 않은 천연와인으로
상온 보관 시 후발효가 일어날 수 있으니
냉장보관하세요 :-)


⭐ 평일 오후 1시 이전 주문 건 당일출고 "
224,https://image.idus.com/image/files/26c698b8eb6341f0850dcbf41e3d24f2_520.jpg,https://image.idus.com/image/files/26c698b8eb6341f0850dcbf41e3d24f2_720.jpg,https://image.idus.com/image/files/26c698b8eb6341f0850dcbf41e3d24f2_320.jpg#https://image.idus.com/image/files/f29f1f02b9154bcb86eb4db3da3239d8_320.jpg#https://image.idus.com/image/files/ac4a562a62bc465eb6094814af7fb212_320.jpg#https://image.idus.com/image/files/341e4fcfadaf45ac887b904df3f493cf_320.jpg#https://image.idus.com/image/files/570d951bd139437b9b2471fbefe6b833_320.jpg#https://image.idus.com/image/files/f810c001f2aa43e49773a658f23150b6_320.jpg#https://image.idus.com/image/files/7d626b840bf1474cb6f72d58e8dc50ff_320.jpg#https://image.idus.com/image/files/236eeae1bb5244bcb8f40b3100b78d4f_320.jpg,가죽곰인형 차량용 석고방향제셋트(2가지사이즈 1개씩),노들공방,"18,900원",,,"🧸가죽곰인형 차량용 석고방향제 🧸

박음질과 잔잔하게 보이는 가죽무늬가 예쁜
가죽곰인형 석고방향제 입니다 😊
목에는 가죽끈목걸이에 가죽태슬을 달고있어요~
(천연가죽 아니예요 인조가죽입니다 🙄)

차량용으로 사용할수있는 형태이며
큰가죽곰인형 1개 / 작은가죽곰인형 1개
총 석고방향제 2개 셋트  제품 입니다.

기본 같은색상으로 제작되며 
다른 색상 섞어서 주문도가능해요~🤗

핸드메이드 석고방향제로
미세한 기포나 색상 얼룩이 있을수도 있어요
이해부탁드려요~
최대한 깔끔하고 예쁘게 제작할수있도록
신경쓰겠습니다~

🌷향 선택🌷

1. 다우니 후레쉬
포근한 섬유유연제향으로 달콤한듯 따뜻한 느낌의 향

2. 레드로즈
장미정원에 있는듯한 은은한 생장미향

3. 블랙체리
언제나 인기있는 달콤한 체리향

4. 스프링플라워
꽃향이 어우러진 싱그러운향으로산뜻하고 시원한 느낌이

5. 어벤투스
비누향처럼 부드러움도 느껴지는 남성향수타입으로 시원한 느낌

6. 에끌라 드 아르페쥬
여성 인기향수 타입으로 은은하고 가볍에 쓸수있는향.
산뜻하고 시원한 느낌

7. 존바바토스 아티산
상큼함이 느껴지는  남자향수타입으로 시원한향

8. 클린 웜코튼
부드럽고 포근함이 느껴지는 진한비누향

9. 탐다오
우디향이 느껴지는 남자향수타입. 남성적이고 무거움

10. 화이트머스크
부드러운 비누향

11.화이트자스민&민트
레몬처럼 상큼하고 시원한향

💓컬러와  1가지 향을 선택해주세요💓

-

📏작은곰사이즈📐
가로4.4/세로5.5/두께2.8

📏큰곰사이즈📐
가로5/세로6.5/두께3.4


-

🎁 기본 구성 🎁
가죽곰인형석고방향제 2개
(큰사이즈 1개, 작은사이즈1개)
5ml 리필 1개
기본상자+리본

-

🎁 추가 구성품 🎁
쇼핑백
리필추가 5ml
📢추가없을시에도 선택안함 체크후✔ 구매





"
225,https://image.idus.com/image/files/4d83d5b3238747d8a628c26fe2d872f3_520.jpg,https://image.idus.com/image/files/4d83d5b3238747d8a628c26fe2d872f3_720.jpg,https://image.idus.com/image/files/4d83d5b3238747d8a628c26fe2d872f3_320.jpg#https://image.idus.com/image/files/df9cfc551b76429789c024b7a02ff64c_320.jpg#https://image.idus.com/image/files/22d0806691cc485b890ab33a1dca6c6a_320.jpg#https://image.idus.com/image/files/c28823d203a8453e8d777f411ac7d342_320.jpg#https://image.idus.com/image/files/921918f88ec44c1c92536251e4c88e22_320.jpg,퓨어갈릭잼,올댓마눌,"8,000원","7,000원",12%,"퓨어 마눌잼
안녕하세요, 올댓마눌입니다.
마늘을 쉽고 맛있게 드실 수 있도록 여러 제품으로 연구한답니다.

잼 맛을 잘 살리고, 믿을 수 있는 영천 농협 마늘을 사용합니다.

마눌잼은 건강함을 추구하여 쌀로 치면 현미, 비정제 원당을 사용,
원당의 미네랄을 살리고 구수하지만 들큰하지 않은 단 맛으로 
마늘과 최적의 조합을 이루었습니다.

마늘의 맛을 디저트로 변신시켜줄 레몬즙 소량과 
보존력과 감칠맛을 더해줄 국내산 꿀 몇 방울, 
천일염 두어 꼬집이 전부입니다. 

다른 어떤 화학성분이나 보존제가 들어가지 않았습니다.


🚩이런 분들께 좋아요.
•당뇨나 대사질환으로 간식 선택에 어려움이 있는 분.
: 건강한 당을 최소로 사용하여 만든 잼입니다. 
마늘은 인슐린의 분비를 도와 
동량의 다른 간식보다 안심하고 드실 수 있습니다.

•밀크잼의 밀크가 불편하신 분.
: 상당 수 마늘로 만든 간식에는 우유를 넣는 경우가 많습니다.
(그만큼 잘 어울려요-) 
밀크잼이 부담스러우신 분들에게
건강하고 산뜻하지만 풍성한 마늘의 맛을 드립니다.

•사랑하는 이에게 마음을 전하고 싶을 때.
: 연인이나 가족 등 사랑하는 누군가를 위해 샌드위치를 만들 때 활용해 보세요. 샌드위치 빵에 한 겹 스프레드 해주고 평상시처럼 만들면 알 수 없으나 뭔가 다른 감칠맛의 마법 샌드위치로 업그레이드 된답니다.

🚩이렇게 드세요.
•비스킷에 듬뿍 올려 고유 맛 그대로 또는 까나페로
•샌드위치 빵에 한 겹 스프레드, 마법의 샌드위치로
•샐러드 기존 드레싱 어느 것에라도 마눌잼 한 스푼 더해 섞어 감칠맛과 영양을 더한 갈릭 **드레싱으로

🚩보관 및 최소기간
•제품을 수령하신 후,냉장보관 해 주세요.
(제품은 보냉팩에 젤 아이스 팩를 넣어 차갑게 포장 후, 박스포장되어 배송됩니다.)
•개봉 후에는 깨끗한 마른 스푼으로 덜어드시고 냉장보관 부탁드립니다. 퓨어 마눌잼의 최소기간은 60일입니다.(제품 보관에 따라 그 이상도 드실 수 있습니다.)
•외부 수분이나 침이 닿지 않도록 유의해 주세요.
"
226,https://image.idus.com/image/files/e6b07b5018d44aba816ee9e08710a4c8_520.jpg,https://image.idus.com/image/files/e6b07b5018d44aba816ee9e08710a4c8_720.jpg,https://image.idus.com/image/files/e6b07b5018d44aba816ee9e08710a4c8_320.jpg#https://image.idus.com/image/files/e3a3d02c3373455b947bae0175083578_320.png#https://image.idus.com/image/files/0f0b3a227de84604ba96cbb5f2cdfe85_320.png#https://image.idus.com/image/files/07af7b974bbc44afa382e2b70ea26bdf_320.png#https://image.idus.com/image/files/bbaff9e449d34a57acb5042b3fab67e7_320.jpg#https://image.idus.com/image/files/11efc22c12104dd3ad4282bbc0406a51_320.jpg#https://image.idus.com/image/files/f14f02964ca442db95f76507454d151a_320.png#https://image.idus.com/image/files/2ca76def83a74ff891861e3f6653fbee_320.png,셰프가만든NO설탕완벽비건빵💚데이츠도넛' 6개 ,린지스쿠킹랩,"15,000원","11,900원",20%,"👩🏻‍🍳린지스쿠킹랩의 첫 대추야자 비건도넛 출시기념 파격할인👩🏻‍🍳

드디어 제가 즐겨먹고 좋아하는 데이츠(대추야자)도넛을 출시했습니다. 

NO설탕 NO버터 NO유제품 NO 계란 무염
데이츠도넛은 백설탕, 비정제설탕 등 어떤 종류의 설탕도 사용하지 않앗습니다.
식이섬유가 풍부하고 피부건강의좋은 중동의 '신의내린 선물' 이라불리는 열매 데이츠(대주야자)를 갈아 넣어 맛을낸 리얼 다이어트 비건빵 입니다.
식이섬유가 높고 GI 지수가 낮아 다이어트에 좋은 100%통밀과 찹쌀가루로 이루어져 있습니다
오일또한 다이어트빵인만큼 아주 최소한만 사용 하였습니다. 
유제품인 우유대신 두유를 사용하였습니다.
다이어트 필수 간식인 아몬드와 데이츠가 씹혀 그 식감이 좋습니다. 
데일리 간식으로도 드셔도 좋고 식사대용,아침대용,운동가기전에 드셔도 매우 간편하고 좋습니다

중량 : 85~95g ±


💜 NO 설탕 / NO 버터/  NO 유제품 / NO 방부제 / NO 첨가물   💜

✌️진짜 데이츠가 가득한 식감이 좋은 비건빵
✌️설탕이 전혀 들어가지 않은 100% 통밀 천연 비건빵
✌️성분최고! 건강 간식으로 최고!  
✌️유제품이 들어가지 않은 비건빵을 찾으시는 분
•••••••••••••••제품구성•••••••••••••••

▶단품 상품구성 

   1개단위
주문 확인 후 대량생산이 아닌 사람의 손으로 모든 과정을 거쳐 꼼꼼하게 
만들어지는 ""수제 디저트"" 입니다.
중량은 최대한 동일하나 오븐에서 굽는 시간과온도에 따라 약간~ 달라질수 있습니다.

❕ 구매 전 꼭 읽어주세요 ❕

• 배송받은 즉시 바로 드시거나, 남은것은 냉동보관 해주세요.

🚚 택배 발송은 우체국택배를 우선으로 진행합니다.
      opp봉투에 개별 포장되어 발송됩니다.

• 월~금 발송가능
• 제품 제작날짜기준(주문즉시제조) 1~2일 이내 배송완료 (도서산간제외)
• 주문제작되는 식품 특성상 고객변심에 의한 환불은 어렵습니다. (제품이상의경우가능)

모든 문의사항은 언제든지 메세지주세요"
227,https://image.idus.com/image/files/fa155ebde1a0468c8d5271d107025f62_520.jpg,https://image.idus.com/image/files/fa155ebde1a0468c8d5271d107025f62_720.jpg,https://image.idus.com/image/files/fa155ebde1a0468c8d5271d107025f62_320.png#https://image.idus.com/image/files/cd6307a450664a568548c25639f7addc_320.png#https://image.idus.com/image/files/21493a08af964eeeacf37167b73537ea_320.png,🐤수영하는 러버덕🌊슬라임,베리베리슬라임,"7,000원",,,"🍓베리베리슬라임🍓

👉안전하고 예쁜 수제슬라임 베리베리슬라임👈

귀여운 비주얼로 많은 사랑을 받고 있는
✨수영하는 러버덕✨ 입니당 ! 💙

🌊🌊🌊
푸르른 수영장을 담아놓은 것 같은
클리어와 귀여운 🐤오리파츠🐤의 조합👏

통안에서 빼내었을때 정말 
수영하는 오리를 보는거 같지 않나요 ??💕

🍓

제형은 베리베리슬라임 
기본 클리어 질감에 
오리 파츠가 들어가있습니다 !

용량 : 120ml 
제조 성분 : 글리세린,아모스물풀,식용소다,p&j향료

👏
슬라임 제작시 들어가는 성분 모두 ! 
kc인증 받은 안전한 재료와 
식용재료만 사용하고 있습니다 😀 

그치만 피부가 아주 아주 예민하신 분들은 
거의 0.01의 확률로 인증받은 아모스 풀도 
피부가 예민하게 반응하실 수 있으세요 ~

본인의 피부가 너무 예민하다 
싶으신 분들은 구매를 피해주세요 🙏


교환환불이 가능한 경우는 
제품이 오배송 되었을때/파손되었을때/제품에 이상이있을때(이물질,품질저하)를 
제외하고 불가능합니다 ! 😰

제품이 오배송 되었을때는 제품을 절대 
개봉하지 마시고 작가와 연락해주세요🙏
"
